nomem_encr;nohouse_encr;wave;geslacht;gender;positie;gebjaar;leeftijd;lftdcat;lftdhhh;aantalhh;aantalki;partner;burgstat;woonvorm;woning;sted;belbezig;brutoink;brutoink_f;nettoink;netinc;nettoink_f;brutocat;nettocat;brutohh_f;nettohh_f;oplzon;oplmet;oplcat;doetmee;werving;herkomstgroep;simpc
895416;544439;202207;2;999;2;1958;63;6;66;4;2;1;1;3;1;5;10;1800;1800;1350;1350;1350;4;3;3350;2495;3;3;3;0;2;0;0
895428;590201;202207;1;999;1;1998;23;2;23;1;0;0;5;1;2;1;7;0;0;0;0;0;0;0;0;0;6;6;6;1;99; ;0
895429;572390;202207;2;999;1;1956;66;7;66;1;0;0;3;1;1;4;3;-13;2908,644755;2250;-13;2250;13;5;2908,644755;2250;4;7;1;1;8;0;0
895436;551681;202207;2;999;5;2008;14;1;47;4;3;0;5;4;1;2;7;0;0;0;0;0;0;0;3250;2600;3;1;1;1;9; ;0
895440;590808;202207;1;999;1;1947;75;7;75;2;0;1;1;2;1;2;12;3000;3000;2425;2425;2425;6;5;3960;3302;5;5;5;1;6;101;0
895441;589005;202207;2;999;5;2014;8;1;28;3;2;0;5;4;2;2;7;-13;0;0;0;0;13;0;1632,903694;1200;1;8;1;1;10; ;0
895443;519290;202207;1;999;1;1955;67;7;67;2;0;1;1;2;1;5;9;3500;3500;1800;1800;1800;7;4;5500;2900;6;6;6;1;6;0;0
895447;503906;202207;2;2;2;1978;44;4;47;4;2;1;1;3;1;4;1;4315;4315;3110;3110;3110;9;7;9909,237741;6520;4;4;4;1;10;0;0
895452;517971;202207;2;999;5;2011;11;1;48;4;2;1;5;3;1;4;7;0;0;0;0;0;0;0; ; ;9;9; ;1;2; ;0
895463;585967;202207;1;1;1;1964;57;6;57;2;0;1;1;2;2;1;10;-13;3445,658199;2300;2300;2300;13;5;5330,347308;3650;2;2;2;1;10;201;0
895464;588378;202207;2;999;5;2020;2;1;35;4;2;1;5;3;1;5;14;0;0;0;0;0;0;0;9583,197019;6000;9;9; ;1;99; ;0
895467;594456;202207;1;999;1;1991;30;3;30;3;1;1;5;3;1;3;1;-13;4354,477309;2750;-13;2750;13;6;6954,477309;4750;4;4;4;1;10; ;0
895472;572767;202207;2;2;1;1959;63;6;63;3;2;0;5;4;1;2;1;3979;3979;1856;1856;1856;8;4;5279;3006;5;5;5;1;10;201;0
895485;569575;202207;1;999;5;2020;2;1;35;4;2;1;5;3;1;1;14;0;0;0;0;0;0;0;18000;10000;9;9; ;1;9; ;0
895495;543545;202207;2;999;5;1992;29;3;50;4;2;1;5;3;1;5;7;0;0;0;0;0;0;0;7622,641101;5000;5;5;5;1;2;202;0
895501;530709;202207;2;999;2;1972;50;5;50;4;2;1;1;3;1;4;8;0;0;0;0;0;0;0;0;0;4;4;4;1;2;0;0
895520;565133;202207;2;999;2;1940;81;7;77;2;0;1;1;2;1;3;9;1110;1110;1000;1000;1000;3;2;5071;4250;5;5;5;1;6;0;0
895523;547943;202207;2;999;5;1997;24;2;59;3;2;0;5;4;2; ;1;-13;1805,479459;1300;1300;1300;13;3;5728,479459;4861;2;2;2;0;7; ;0
895529;562387;202207;1;999;1;1973;48;5;48;1;0;0;5;1;1;3;1;2866;2866;2218;2218;2218;6;5;2866;2218;4;4;4;1;1;0;0
895557;598244;202207;1;999;5;2014;8;1;36;4;2;1;5;3;1;4;7;0;0;0;0;0;0;0;7199,547047;4700;1;8;1;1;10; ;0
895558;572971;202207;1;999;1;1991;31;3;31;2;0;1;5;2;2;3;1;3700;3700;2750;-13;2750;8;6;4700;3500;6;6;6;1;99;0;0
895559;510931;202207;2;2;5;2006;16;2;53;5;3;1;5;3;1;5;7;0;0;0;0;0;0;0;8000;4704;2;8;1;1;6;0;0
895564;581663;202207;2;999;1;1979;43;4;43;3;2;0;5;4;1;3;4;3545;3545;2230;2230;2230;8;5;3545;2230;6;6;6;1;9;0;0
895568;528176;202207;2;999;2;1986;35;4;39;2;0;1;1;2;1;5;1;-13; ;-14;-13; ;13;14; ; ;6;6;6;1;99;0;0
895570;550725;202207;2;2;1;1967;55;6;55;1;0;0;3;1;2;4;1;-13;2660,635776;1799;1799;1799;13;4;2660,635776;1799;4;4;4;1;10;0;0
895588;512379;202207;1;999;5;2020;1;1;32;5;3;1;5;3;1;5;14;0;0;0;0;0;0;0;5800;5100;9;9; ;1;9; ;0
895596;579382;202207;2;999;3;1978;44;4;46;4;2;1;5;3;1;1;1;5177;5177;3313;3313;3313;11;7;11724;7259;6;6;6;1;6;0;0
895598;527199;202207;2;999;1;1959;63;6;63;1;0;0;4;1;1;2;9;-13;3796,9225;2500;2500;2500;13;5;3796,9225;2500;4;4;4;1;9;0;0
895607;503127;202207;2;2;2;1970;51;5;53;5;3;1;1;3;1;4;3;2300;2300;1250;1250;1250;5;3;9356,542528;5850;4;4;4;1;10;0;0
895633;512216;202207;1;999;1;1963;59;6;59;4;2;1;1;3;1;3;1;2500;2500;2053;2053;2053;5;5;5135,001639;3953;2;2;2;1;9;0;0
895634;530843;202207;2;999;2;1960;62;6;63;2;0;1;1;2;1;4;8;0;0;0;0;0;0;0;4261,993021;2700;2;2;2;0;10; ;0
895635;570791;202207;2;999;2;1951;71;7;72;2;0;1;1;2;1;2;9;1325;1325;1130;1130;1130;3;3;2695;2305;6;4;4;1;6;101;0
895657;568984;202207;2;999;5;2002;20;2;57;4;2;1;5;3;1;3;7;-13;0;0;0;0;13;0;5956,840972;4250;2;8;1;0;8; ;0
895664;525368;202207;2;999;5;1999;22;2;50;5;3;1;5;3;1;5;1;-13;1103,639727;840;840;840;13;2;4687,7534;3874;4;4;4;0;9; ;0
895692;562167;202207;2;999;5;2019;2;1;40;4;2;1;5;3;1;2;7;0;0;0;0;0;0;0;2900;2500;9;9; ;1;8; ;0
895693;559347;202207;2;999;5;2001;21;2;48;5;3;1;1;3;1;3;7;900;900;700;700;700;2;2;8200;6300;2;2;2;1;3; ;0
895696;517229;202207;2;999;1;1937;85;7;85;1;0;0;5;1;1;1;9;5494;5494;4294;4294;4294;11;9;5494;4294;5;5;5;1;9;0;0
895709;539315;202207;2;999;3;1970;52;5;55;4;2;1;3;3;1;4;1;400;400;250;-13;250;1;1;2400;2500;1;8;1;0;2; ;0
895710;591507;202207;2;2;1;1976;45;5;45;4;2;1;1;3;1;1;8;0;0;0;0;0;0;0; ; ;3;3;3;1;10;101;0
895718;563177;202207;2;999;1;1979;42;4;42;2;0;1;5;2;1;4;3;7200;7200;3000;3000;3000;11;6;16200;7500;5;5;5;1;2;0;0
895729;519318;202207;2;999;2;1958;63;6;67;2;0;1;1;2;1;2;12;-13;1683,043418;1250;-13;1250;13;3;6124,26026;4500;5;5;5;1;9;0;0
895756;591006;202207;2;999;2;1948;74;7;79;2;0;1;1;2;1;4;9;-13;837,9462705;750;-13;750;13;2;2335,339456;2000;2;2;2;1;9;0;0
895758;507833;202207;2;999;2;1984;38;4;39;5;3;1;1;3;1;2;1;2750;2750;1900;1900;1900;6;4;6750;4900;6;6;6;0;2; ;0
895771;578987;202207;1;1;1;1976;46;5;46;4;2;1;5;3;1;5;1;5500;5500;3300;3300;3300;11;7; ; ;5;5;5;1;10;0;0
895772;543373;202207;1;999;1;1960;62;6;62;1;0;0;5;1;1;1;1;3678;3678;2502;2502;2502;8;6;3678;2502;6;6;6;1;9;0;0
895776;553457;202207;1;999;1;1940;81;7;81;2;0;1;1;2;1;5;9;4700;4700;3700;3700;3700;10;8;4870;3850;1;1;1;1;2;0;0
895779;513610;202207;2;999;2;1964;57;6;64;2;0;1;1;2;2;5;1;0;0;0;0;0;0;0; ; ;2;2;2;1;2;201;0
895781;564959;202207;1;999;5;1998;23;2;52;2;1;0;5;4;2;4;7;-13; ; ;-13; ;13; ; ; ;5;3;3;0;9;202;0
895785;515704;202207;1;999;5;2013;9;1;41;4;2;1;5;3;1;2;7;0;0;0;0;0;0;0;6000;4200;1;8;1;1;7; ;0
895795;580881;202207;1;999;1;1939;83;7;83;1;0;0;3;1;1;2;9;4000;4000;2500;2500;2500;8;5;4000;2500;6;3;3;1;9;201;0
895797;528152;202207;1;999;1;1947;75;7;75;2;0;1;1;2;1;2;9;-13;2366,218956;1877;1877;1877;13;4;3259,366904;2672;5;5;5;1;2;0;0
895804;503748;202207;2;2;2;1989;33;3;40;2;0;1;1;2;2;2;1;-13;1726,804868;1250;-13;1250;13;3;7024,879232;4500;4;4;4;1;10;0;0
895810;574109;202207;2;999;1;1951;70;7;70;1;0;0;5;1;1;2;3;5500;5500;4300;4300;4300;11;9;5500;4300;6;6;6;1;9;102;0
895820;543809;202207;2;999;5;2014;8;1;38;6;4;1;5;3;2;1;7;0;0;0;0;0;0;0;5262,659807;3594;1;8;1;1;10; ;0
895823;543682;202207;1;999;5;2013;9;1;41;4;2;1;5;3;1;4;7;0;0;0;0;0;0;0;11928,50722;7431;1;8;1;1;2; ;0
895825;522128;202207;1;999;1;1966;56;6;56;2;0;1;1;2;1;5;1;4250;4250;2830;2830;2830;9;6;6803,539536;4630;4;4;4;1;6;0;0
895826;549943;202207;2;999;3;2000;21;2;52;2;0;1;5;2;2;1;7;0;0;0;0;0;0;0; ; ;5;3;3;1;9;0;0
895828;524993;202207;1;999;1;1974;48;5;48;4;2;1;5;3;1;2;1;3900;3900;2950;2950;2950;8;6;5350;4090;5;5;5;1;2;0;0
895831;504937;202207;1;999;5;2007;15;2;47;5;3;1;5;3;1;5;7;0;0;0;0;0;0;0;5900;4200;1;8;1;1;2; ;0
895832;591092;202207;1;999;5;2018;4;1;37;5;3;1;5;3;1;4;14;0;0;0;0;0;0;0;8000;5500;1;8;1;1;10; ;0
895839;527385;202207;2;999;2;1946;75;7;74;2;0;1;1;2;1;3;9;2500;2500;1500;1500;1500;5;3;12500;7500;6;5;5;0;10; ;0
895842;523257;202207;2;999;1;1990;32;3;32;2;0;1;1;2;1;2;3;-13; ;-13;-13; ;13;13; ; ;5;5;5;1;99;0;0
895853;502672;202207;2;999;2;1952;69;7;77;2;0;1;1;2;1;1;8;1000;1000;800;800;800;2;2;3000;2500;2;2;2;1;9;0;0
895858;548626;202207;1;999;5;2002;19;2;58;4;2;1;5;3;1;4;7;1025;1025;0;0;0;3;0;5025;3250;4;2;2;0;8;0;0
895867;557427;202207;1;999;1;1967;54;5;54;3;1;1;1;3;1;3;1;3920;3920;3180;3180;3180;8;7;8070;6530;5;5;5;0;6; ;0
895872;507707;202207;2;999;2;1971;51;5;53;4;2;1;1;3;1;4;3;12000;12000;7000;7000;7000;12;11;25500;14000;6;6;6;1;9;0;0
895875;511749;202207;1;999;5;2016;6;1;40;2;1;0;5;4;1;4;14;0;0;0;0;0;0;0;3181,097308;2100;1;8;1;1;2; ;0
895876;501616;202207;1;1;1;1976;46;5;46;4;2;1;1;3;1;4;1;2897;2897;2330;2330;2330;6;5;5083,627368;3910;4;4;4;1;10;201;0
895886;569387;202207;2;999;2;1956;66;7;67;2;0;1;1;2;1;3;9;3250;3250;2019;2019;2019;7;5;9420;5756;5;5;5;1;2;0;0
895887;536604;202207;2;999;2;1968;54;5;51;4;2;1;1;3;1;4;1;1500;1500;1100;1100;1100;3;3;7200;4600;4;4;4;0;9; ;0
895905;571492;202207;1;999;1;1962;60;6;60;2;0;1;1;2;1;4;3;4500;4500;3000;3000;3000;9;6;4500;3000;6;6;6;1;9;0;0
895910;515182;202207;2;999;5;2003;19;2;54;3;2;0;5;4;1;5;1;-13;0;0;0;0;13;0;1699,417365;1243;2;1;1;1;7;0;0
895938;505685;202207;2;999;1;1979;42;4;42;2;1;0;3;4;1;3;1;3900;3900;3000;3000;3000;8;6;3900;3000;6;5;5;1;8;0;0
895944;551126;202207;2;999;1;1995;27;3;27;1;0;0;5;1;4;1;1;-13;2577,414211;1750;1750;1750;13;4;2577,414211;1750;5;5;5;1;7;0;0
895950;575018;202207;1;999;1;1953;68;7;68;2;0;1;1;2;1;2;9;3500;3500;1928;1928;1928;7;4;6000;3177;4;4;4;1;2;0;0
895956;545904;202207;1;999;1;1943;78;7;78;2;0;1;1;2;1;4;12;6500;6500;4400;4400;4400;11;9;7380;5230;5;5;5;1;1;0;0
895977;588219;202207;2;999;5;2003;19;2;67;3;1;1;5;3;1;3;7;0;0;0;0;0;0;0;10011,613;6910;3;3;3;1;9;202;0
895995;507487;202207;1;999;1;1977;45;5;45;4;2;1;5;3;1;3;3;-13;12917,05927;7000;7000;7000;13;11;14224,96878;8000;5;5;5;0;10; ;0
896003;558769;202207;2;999;2;1982;39;4;40;4;2;1;1;3;1;3;1;1600;1600;1050;1050;1050;4;3;4300;3350;4;4;4;0;10; ;0
896005;547280;202207;2;999;2;1961;61;6;66;2;0;1;1;2;1;4;8;0;0;0;0;0;0;0;2399,152378;1900;2;2;2;1;2;0;0
896006;527385;202207;1;1;1;1948;74;7;74;2;0;1;1;2;1;3;9;10000;10000;6000;6000;6000;12;11;12500;7500;6;6;6;1;10;0;0
896008;552145;202207;2;999;1;1948;73;7;73;2;0;0;4;5;1;4;9;5100;5100;4000;4000;4000;11;8;13200;8000;6;6;6;1;2;0;0
896014;563931;202207;1;999;2;1971;51;5;49;2;0;1;1;2;1;1;1;4600;4600;3050;3050;3050;10;7;9300;6150;4;4;4;0;2;0;0
896017;565078;202207;1;999;1;1969;52;5;52;3;1;1;1;3;1;3;1;6465;6465;3550;3550;3550;11;8;8945;5550;5;4;4;1;2;0;0
896019;587801;202207;2;999;2;1963;59;6;56;3;1;1;1;3;1;1;1;-13; ;-14;-13; ;13;14; ; ;6;6;6;0;9; ;0
896023;577362;202207;1;999;1;1965;56;6;56;4;2;1;1;3;1;4;1;2800;2800;2200;2200;2200;6;5;6573,539706;5079;2;2;2;1;8;0;0
896026;576525;202207;2;999;1;1948;73;7;73;1;0;0;3;1;2;2;9;-13;3281,615728;2500;2500;2500;13;5;3281,615728;2500;6;6;6;1;8;0;0
896031;514679;202207;1;999;1;1987;34;3;34;2;0;1;1;2;1;2;1;3500;3500;2500;2500;2500;7;5;6500;4500;5;5;5;1;9;202;0
896039;508637;202207;1;1;1;1943;78;7;78;2;0;1;1;2;1;3;9;4100;4100;3100;3100;3100;9;7;5650;4500;5;5;5;1;10;0;0
896067;565489;202207;1;1;3;1988;33;3;35;2;0;1;5;2;1;1;1;2250;2250;1850;1850;1850;5;4;6750;4550;5;5;5;1;99;0;0
896084;503405;202207;1;999;9;1944;78;7;72;2;0;0;1;5;1;5;9;-13;1739,966905;1450;1450;1450;13;3;3715,217097;3050;2;2;2;0;2;0;0
896087;519143;202207;2;999;2;1969;53;5;54;3;1;1;1;3;2;1;13;0;0;0;0;0;0;0;5542,83061;3750;2;2;2;1;7;101;0
896107;578833;202207;1;999;5;2018;4;1;32;5;3;1;5;3;1;5;7;0;0;0;0;0;0;0;13108,32261;7900;9;9; ;1;99; ;0
896111;503178;202207;1;999;1;1988;34;3;34;1;0;0;5;1;1;3;1;5300;5300;3700;3700;3700;11;8;5300;3700;6;6;6;1;9;201;0
896121;506179;202207;1;999;1;1959;63;6;63;6;4;1;1;3;1;5;1;-13;5782,023524;3500;3500;3500;13;7; ; ;3;3;3;1;2;0;0
896126;591782;202207;1;999;1;1991;31;3;31;1;0;0;5;1;2;2;1;-13;3446,113913;2250;-13;2250;13;5;3446,113913;2250;6;6;6;1;9;102;0
896136;563354;202207;2;999;2;1958;64;6;68;2;0;1;1;2;1;2;1;1800;1800;1300;1300;1300;4;3;6600;4900;4;4;4;0;2;201;0
896144;590453;202207;2;2;6;1999;22;2;32;5;0;0;5;5;2;1;7;-13;1683,043418;1250;-13;1250;13;3; ; ;5;4;4;1;10;0;0
896151;522589;202207;1;999;1;1952;69;7;69;2;0;1;1;2;1;4;9;-13;2399,152378;1900;1900;1900;13;4;4393,483575;3500;6;6;6;1;2;0;0
896163;562687;202207;2;999;3;1993;29;3;39;3;1;1;5;3;1;5;1;-13;2958,582781;2000;2000;2000;13;4;5888,858963;4000;5;5;5;1;99;0;0
896179;507690;202207;2;999;2;1976;46;5;51;5;3;1;1;3;1;4;1;-13; ;-14;-13; ;13;14; ; ;4;4;4;1;2;0;0
896183;516041;202207;2;999;2;1971;50;5;52;4;2;1;1;3;1;4;1;2700;2700;1800;1800;1800;6;4;7536,99204;5590;4;4;4;0;10; ;0
896192;534201;202207;1;999;5;2017;4;1;36;4;2;1;5;3;1;2;14;-13; ; ;-13; ;13; ; ; ;9;9; ;1;9; ;0
896213;530500;202207;2;2;2;1996;26;3;27;2;0;1;1;2;1;5;1;1400;1400;1250;1250;1250;3;3;4550;3750;5;4;4;1;10;0;0
896215;582086;202207;1;999;1;1955;67;7;67;1;0;0;3;1;1;3;9;-13;2923,423353;2260;2260;2260;13;5;2923,423353;2260;5;5;5;1;1;0;1
896243;526251;202207;2;999;1;1966;56;6;56;2;1;0;3;4;2;5;1;1888;1888;1464;1464;1464;4;3;1888;1464;5;4;4;0;99;0;0
896247;595941;202207;2;999;5;1999;23;2;53;3;1;1;5;3;2;5;1;2000;2000;1700;1700;1700;4;4;7172,918781;5200;5;5;5;1;9;0;0
896248;550874;202207;2;999;2;1950;71;7;77;2;0;1;1;2;1;4;9;-13;1070,099379;937;937;937;13;2;2157,518302;1874;2;2;2;0;10; ;0
896252;571575;202207;2;999;2;1952;69;7;70;2;0;1;1;2;1;4;9;1175;1175;970;970;970;3;2;4825;3230;3;3;3;1;3;0;0
896253;522587;202207;2;2;1;1953;69;7;69;1;0;0;5;1;1;1;9;-13;1497,393186;1250;-13;1250;13;3;1497,393186;1250;2;2;2;1;10;0;0
896258;598474;202207;2;999;2;1987;34;3;35;4;2;1;1;3;1;4;1;1465;1465;1340;1340;1340;3;3;5715;4440;4;4;4;0;8; ;0
896266;573589;202207;1;999;1;1989;33;3;33;4;2;1;5;3;1;5;1;-13;17998,11381;9000;9000;9000;13;12;20956,69659;11000;7;7;1;1;9;0;0
896271;565943;202207;1;999;1;1979;43;4;43;4;2;1;1;3;1;1;1;5000;5000;3300;3300;3300;10;7;7500;5100;6;6;6;1;9;202;0
896276;557293;202207;1;999;1;1967;55;6;55;4;2;1;1;3;1;3;1;-13;2492,947224;1700;1700;1700;13;4;7140,149165;4950;4;4;4;1;2; ;1
896289;571276;202207;2;999;1;1975;47;5;47;1;0;0;5;1;1;4;3;-13;3358,780976;2250;-13;2250;13;5;3358,780976;2250;5;5;5;1;7;201;0
896295;505444;202207;1;999;7;1995;26;3;61;5;3;1;5;3;1;4;1;-13;2288,379878;1600;1600;1600;13;4;10655,01595;7350;5;3;3;0;2;0;0
896304;562731;202207;2;999;1;1947;75;7;75;2;0;0;4;5;1;3;3;-13;2908,644755;2250;2250;2250;13;5;5408,644755;4050;2;2;2;1;2;0;0
896305;567790;202207;2;999;2;1955;67;7;71;2;0;1;1;2;1;5;9;850;850;850;850;850;2;2;2850;2350;2;2;2;0;10; ;0
896319;558370;202207;2;999;2;1971;50;5;46;5;3;1;1;3;1;2;1;-13;1726,804868;1250;-13;1250;13;3;5172,918781;3500;2;2;2;1;2;0;0
896334;573309;202207;2;999;2;1980;41;4;41;4;2;1;1;3;1;1;1;2591;2591;2003;2003;2003;6;5;5091;4123;4;4;4;1;8;0;0
896349;531528;202207;2;999;3;1991;31;3;31;3;1;1;5;3;1;4;1;2700;2700;2100;2100;2100;6;5;8800;6300;5;5;5;0;10; ;0
896380;569256;202207;2;999;3;1987;35;4;34;4;2;1;5;3;1;5;1;-13;3130,431318;2100;2100;2100;13;5;16130,43132;8600;5;5;5;1;99;0;0
896388;523713;202207;2;999;2;1954;67;7;71;2;0;1;1;2;2;4;9;1600;1600;1360;1360;1360;4;3;3000;2510;2;2;2;0;9; ;0
896389;506002;202207;2;999;5;2002;20;2;52;5;3;1;5;3;1;4;7;0;0;0;0;0;0;0;11245;6650;6;3;3;1;6;0;0
896393;545778;202207;1;999;2;1967;54;5;48;3;1;1;1;3;1;4;1;-13;3391,22695;2250;-13;2250;13;5;7124,332903;4750;4;4;4;0;10; ;0
896414;526300;202207;2;999;5;2005;17;2;49;4;2;1;5;3;1;5;7;-13;179,3740216;160;160;160;13;1;9985,937217;6336;3;3;3;1;1;0;0
896417;505334;202207;2;999;1;1949;73;7;73;2;0;0;4;5;2;2;8;-13;1462,677426;1224;1224;1224;13;3;2381,734081;2040;2;2;2;1;2;0;1
896420;542453;202207;2;999;2;1992;30;3;34;2;0;1;1;2;1;4;10;-13;1836,926487;1350;1350;1350;13;3;5194,299381;3550;4;4;4;1;8;0;0
896433;529448;202207;2;999;5;2010;12;1;51;3;1;1;5;3;2;2;7;-13;0;0;0;0;13;0;5600;4089;1;1;1;1;10; ;0
896458;537711;202207;2;999;3;1976;45;5;47;2;0;1;5;2;1;1;1;-13;5882,549691;3600;3600;3600;13;8;11860,30837;7200;6;6;6;0;10; ;0
896461;555399;202207;2;2;3;1992;30;3;34;2;0;1;5;2;1;1;3;2500;2500;1750;-13;1750;5;4;6000;4000;6;6;6;1;10;0;0
896463;592288;202207;1;999;5;2006;15;2;52;5;3;1;5;3;1;5;7;0;0;0;0;0;0;0;9460;5704;3;1;1;1;6; ;0
896466;510525;202207;2;999;3;1976;46;5;51;3;1;1;5;3;1;2;1;-13;2206,656319;1550;1550;1550;13;4;4851,973884;3340;4;4;4;1;2;0;0
896484;515704;202207;2;999;5;2015;6;1;41;4;2;1;5;3;1;2;7;0;0;0;0;0;0;0;6000;4200;1;8;1;1;7; ;0
896494;594552;202207;2;999;2;1986;36;4;42;6;4;1;1;3;1;3;1;3325;3325;2500;2500;2500;7;5;7677;4812;6;6;6;0;10; ;0
896502;545208;202207;2;999;1;1955;67;7;67;4;2;1;4;3;1;5;8;-13;0;0;0;0;13;0; ; ;3;3;3;1;1;0;0
896518;550845;202207;2;999;1;1960;62;6;62;1;0;0;3;1;2;3;1;-13;1518,300547;1100;1100;1100;13;3;1518,300547;1100;2;2;2;1;9;101;0
896523;572924;202207;2;999;2;1970;52;5;52;4;2;1;1;3;1;4;1;1175;1175;860;860;860;3;2;5237,339553;3610;2;2;2;0;8;0;0
896527;558526;202207;2;999;2;1966;56;6;58;2;0;1;1;2;2;1;1;-13;1045,142701;800;800;800;13;2;3204,958446;2300;2;2;2;1;8;0;0
896531;543901;202207;2;2;2;1967;55;6;55;2;0;1;1;2;1;3;1;-13;7262,977786;4300;4300;4300;13;9;14643,50677;8600;5;5;5;1;10;0;0
896532;590928;202207;1;999;1;1986;36;4;36;2;0;1;5;2;1;5;1;-13;4354,477309;2750;-13;2750;13;6;7454,477309;5080;5;5;5;1;10; ;0
896542;557659;202207;2;999;5;2005;16;2;50;4;2;1;5;3;1;5;7;0;0;0;0;0;0;0;8200;5400;3;8;1;1;6;0;0
896548;570724;202207;2;999;2;1986;36;4;44;3;1;1;1;3;1;5;1;1621;1621;1545;1545;1545;4;4;5821;4554;5;5;5;1;7;0;0
896551;579302;202207;1;999;1;1969;53;5;53;1;0;0;5;1;2;1;1;-13;0;0;0;0;13;0;0;0;4;2;2;1;2;102;0
896578;590310;202207;1;999;1;1944;77;7;77;2;0;1;1;2;1;3;9;3460;3460;2700;2700;2700;7;6;4420;3500;5;5;5;1;2;0;0
896581;562808;202207;1;999;3;1989;33;3;31;2;0;1;5;2;1;2;1;-13;3391,22695;2250;-13;2250;13;5;7212,22695;4947;6;6;6;1;10; ;0
896597;579382;202207;2;999;5;2012;9;1;46;4;2;1;5;3;1;1;7;0;0;0;0;0;0;0;11724;7259;1;8;1;1;6; ;0
896600;505392;202207;1;999;5;2010;12;1;43;2;1;0;5;4;2;2;7;0;0;0;0;0;0;0;2325,417276;1600;1;1;1;1;7; ;0
896601;548860;202207;2;999;2;1993;28;3;28;2;0;1;1;2;1;2;1;2340;2340;1940;1940;1940;5;4;5280;4480;4;4;4;1;99;0;0
896603;572865;202207;1;999;1;1998;24;2;24;2;0;1;5;2;2;1;7;1000;1000;1000;1000;1000;2;2;2100;2100;6;5;5;1;99; ;0
896606;521667;202207;1;999;1;1963;59;6;59;2;0;1;1;2;1;4;1;-13; ;-14;-13; ;13;14; ; ;3;2;2;1;2;0;0
896615;560726;202207;1;999;1;1963;59;6;59;3;1;1;1;3;1;5;1;2054;2054;1646;1646;1646;5;4;6644,363206;5036;4;4;4;1;2;0;0
896616;557583;202207;2;2;1;1982;40;4;40;3;1;1;1;3;1;3;1;9000;9000;5200;5200;5200;12;11;15000;8700;6;6;6;1;10;101;0
896622;531528;202207;1;1;1;1991;31;3;31;3;1;1;5;3;1;4;1;6100;6100;4200;4200;4200;11;9;8800;6300;5;5;5;0;10;201;0
896641;535352;202207;2;2;1;1998;23;2;23;1;0;0;5;1;2;2;7;300;300;300;300;300;1;1;300;300;5;3;3;1;10;0;0
896646;576361;202207;2;999;2;1967;55;6;57;2;0;1;1;2;1;2;10;600;600;500;500;500;2;1;3200;2600;4;4;4;1;2;0;0
896649;520968;202207;2;999;1;1972;49;5;49;3;2;0;2;4;2;1;10;-13; ;-14;-13; ;13;14; ; ;2;2;2;1;7;102;0
896657;599766;202207;2;999;1;1971;50;5;50;2;1;0;4;4;1;3;1;2500;2500;2036;2036;2036;5;5;4300;3536;4;4;4;1;9;101;0
896662;559565;202207;1;999;1;1958;63;6;63;2;0;1;1;2;2;5;1;-13;4261,993021;2700;2700;2700;13;6;5002,467515;3300;5;5;5;0;9; ;0
896670;548944;202207;1;999;1;1982;40;4;40;1;0;0;5;1;2;2;1;3209;3209;2345;2345;2345;7;5;3209;2345;4;4;4;1;2;0;0
896673;538510;202207;1;999;3;1947;75;7;73;2;0;1;3;2;2;5;9;1400;1400;1250;1250;1250;3;3;3350;3000;2;2;2;0;7;0;0
896689;519457;202207;2;2;1;1971;50;5;50;2;1;0;5;4;2;4;1;-13;1535,462215;1111;1111;1111;13;3;1535,462215;1111;4;4;4;1;10;0;0
896690;593592;202207;2;2;1;1966;55;6;55;2;0;0;3;5;1;2;1;-13;2636,813765;1785;1785;1785;13;4;6830,925149;4485;5;5;5;1;10;0;0
896695;515930;202207;1;999;5;2004;17;2;49;2;1;0;5;4;1;4;7;0;0;0;0;0;0;0;3806,789457;2451;2;8;1;0;9;0;0
896716;514520;202207;1;999;1;1957;64;6;64;5;3;1;1;3;1;5;3;-13;963,3531223;750;-13;750;13;2;1569,469084;1250;3;2;2;1;1;0;0
896738;565119;202207;2;2;2;1949;73;7;78;2;0;1;1;2;1;2;12;0;0;0;0;0;0;0;2908,644755;2250;5;5;5;1;10;0;0
896746;524588;202207;2;999;3;1985;36;4;48;5;3;1;5;3;1;4;1;3000;3000;2200;2200;2200;6;5;8013,796908;5900;5;5;5;1;1;0;0
896766;503365;202207;1;999;5;2016;6;1;42;2;1;0;5;4;2;2;7;0;0;0;0;0;0;0;1750;1650;1;8;1;1;9; ;0
896774;587310;202207;1;999;1;1937;85;7;85;2;0;1;1;2;2;1;9;-13;1040,168611;900;900;900;13;2;1878,114882;1650;1;1;1;1;2;0;1
896775;570317;202207;1;1;3;1976;46;5;46;2;0;1;5;2;1;4;1;7750;7750;4500;4500;4500;12;9;16550;9400;6;6;6;1;10;0;0
896777;569229;202207;2;999;2;1957;65;7;69;2;0;1;1;2;1;4;8;0;0;0;0;0;0;0;3400;2700;2;2;2;1;2;0;0
896799;546126;202207;1;999;1;1963;58;6;58;2;0;1;1;2;1;3;1;-13;5298,074364;3250;-13;3250;13;7; ; ;5;4;4;0;10; ;0
896800;532790;202207;2;999;2;1981;40;4;43;4;2;1;1;3;1;3;1;1490;1490;1303;1303;1303;3;3;6253,95138;4539;5;5;5;0;10; ;0
896807;552160;202207;1;999;1;1987;35;4;35;1;0;0;5;1;2;1;1;-13;2971,743023;1980;1980;1980;13;4;2971,743023;1980;4;4;4;1;1;101;0
